Record ID,File Name,Assignment ID,Year,Person,Keywords,Creators,Date
208759868,acacia_productions-hearst_ranch_beef-0015.jpg,CPR7974,2021-12-20,,"Scenery,Hearst Real Estate,2021,Outdoors,San Simeon,Photography,Hearst Castle,135,Ranch,Cattle,Real Estate,Hearst Ranch",CAMERON INGALLS,
208759869,acacia_productions-hearst_ranch_beef-0081.jpg,CPR7974,2021-12-20,,"Scenery,Hearst Real Estate,2021,Outdoors,San Simeon,Photography,Hearst Castle,135,Ranch,Cattle,Real Estate,Hearst Ranch",CAMERON INGALLS,
208759870,acacia_productions-hearst_ranch_beef-0002.jpg,CPR7974,2021-12-20,,"Scenery,Hearst Real Estate,2021,Outdoors,San Simeon,Photography,Hearst Castle,135,Ranch,Cattle,Real Estate,Hearst Ranch",,
208759871,acacia_productions-hearst_ranch_beef-0080.jpg,CPR7974,2021-12-20,,"Scenery,Hearst Real Estate,2021,Outdoors,San Simeon,Photography,Hearst Castle,135,Ranch,Cattle,Real Estate,Hearst Ranch",CAMERON INGALLS,
208759872,acacia_productions-hearst_ranch_beef-0050.jpg,CPR7974,2021-12-20,,"Scenery,Hearst Real Estate,2021,Outdoors,San Simeon,Photography,Hearst Castle,135,Ranch,Cattle,Real Estate,Hearst Ranch",CAMERON INGALLS,
208759873,acacia_productions-hearst_ranch_beef-0033.jpg,CPR7974,2021-12-20,,"Scenery,Hearst Real Estate,2021,Outdoors,San Simeon,Photography,Hearst Castle,135,Ranch,Cattle,Real Estate,Hearst Ranch",CAMERON INGALLS,
208759874,acacia_productions-hearst_ranch_beef-0063.jpg,CPR7974,2021-12-20,,"Scenery,Hearst Real Estate,2021,Outdoors,San Simeon,Photography,Hearst Castle,135,Ranch,Cattle,Real Estate,Hearst Ranch",CAMERON INGALLS,
208759875,acacia_productions-hearst_ranch_beef-0020.jpg,CPR7974,2021-12-20,,"Scenery,Hearst Real Estate,2021,Outdoors,San Simeon,Photography,Hearst Castle,135,Ranch,Cattle,Real Estate,Hearst Ranch",,
208759876,acacia_productions-hearst_ranch_beef-0076.jpg,CPR7974,2021-12-20,,"Scenery,Hearst Real Estate,2021,Outdoors,San Simeon,Photography,Hearst Castle,135,Ranch,Cattle,Real Estate,Hearst Ranch",CAMERON INGALLS,
208759877,acacia_productions-hearst_ranch_beef-0089.jpg,CPR7974,2021-12-20,,"Scenery,Hearst Real Estate,2021,Outdoors,San Simeon,Photography,Hearst Castle,135,Ranch,Cattle,Real Estate,Hearst Ranch",CAMERON INGALLS,
208759878,acacia_productions-hearst_ranch_beef-0107.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759879,acacia_productions-hearst_ranch_beef-0132.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759880,acacia_productions-hearst_ranch_beef-0124.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759881,acacia_productions-hearst_ranch_beef-0115.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759882,acacia_productions-hearst_ranch_beef-0140.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759883,acacia_productions-hearst_ranch_beef-0141.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759884,acacia_productions-hearst_ranch_beef-0123.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759885,acacia_productions-hearst_ranch_beef-0158.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759886,acacia_productions-hearst_ranch_beef-0108.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759887,acacia_productions-hearst_ranch_beef-0149.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759888,acacia_productions-hearst_ranch_beef-0131.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759889,acacia_productions-hearst_ranch_beef-0117.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759890,acacia_productions-hearst_ranch_beef-0157.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759891,acacia_productions-hearst_ranch_beef-0114.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759892,acacia_productions-hearst_ranch_beef-0122.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759893,acacia_productions-hearst_ranch_beef-0105.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759894,acacia_productions-hearst_ranch_beef-0109.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759895,acacia_productions-hearst_ranch_beef-0148.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759896,acacia_productions-hearst_ranch_beef-0097.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",,
208759897,acacia_productions-hearst_ranch_beef-0151.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759898,acacia_productions-hearst_ranch_beef-0164.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759899,acacia_productions-hearst_ranch_beef-0104.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759900,acacia_productions-hearst_ranch_beef-0121.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759901,acacia_productions-hearst_ranch_beef-0147.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759902,acacia_productions-hearst_ranch_beef-0134.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759903,acacia_productions-hearst_ranch_beef-0150.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759904,acacia_productions-hearst_ranch_beef-0163.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759905,acacia_productions-hearst_ranch_beef-0128.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759906,acacia_productions-hearst_ranch_beef-0116.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759907,acacia_productions-hearst_ranch_beef-0146.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759908,acacia_productions-hearst_ranch_beef-0103.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759909,acacia_productions-hearst_ranch_beef-0159.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759910,acacia_productions-hearst_ranch_beef-0133.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759911,acacia_productions-hearst_ranch_beef-0120.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759912,acacia_productions-hearst_ranch_beef-0137.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759913,acacia_productions-hearst_ranch_beef-0162.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759914,acacia_productions-hearst_ranch_beef-0129.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759915,acacia_productions-hearst_ranch_beef-0154.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759916,acacia_productions-hearst_ranch_beef-0102.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759917,acacia_productions-hearst_ranch_beef-0099.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",,
208759918,acacia_productions-hearst_ranch_beef-0171.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759919,acacia_productions-hearst_ranch_beef-0110.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759920,acacia_productions-hearst_ranch_beef-0145.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759921,acacia_productions-hearst_ranch_beef-0136.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759922,acacia_productions-hearst_ranch_beef-0101.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759923,acacia_productions-hearst_ranch_beef-0144.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759924,acacia_productions-hearst_ranch_beef-0127.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759925,acacia_productions-hearst_ranch_beef-0152.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759926,acacia_productions-hearst_ranch_beef-0153.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759927,acacia_productions-hearst_ranch_beef-0139.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759928,acacia_productions-hearst_ranch_beef-0098.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",,
208759929,acacia_productions-hearst_ranch_beef-0170.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759930,acacia_productions-hearst_ranch_beef-0161.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759931,acacia_productions-hearst_ranch_beef-0135.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759932,acacia_productions-hearst_ranch_beef-0113.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759933,acacia_productions-hearst_ranch_beef-0156.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759934,acacia_productions-hearst_ranch_beef-0143.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759935,acacia_productions-hearst_ranch_beef-0118.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759936,acacia_productions-hearst_ranch_beef-0169.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759937,acacia_productions-hearst_ranch_beef-0100.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",,
208759938,acacia_productions-hearst_ranch_beef-0130.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759939,acacia_productions-hearst_ranch_beef-0160.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759940,acacia_productions-hearst_ranch_beef-0173.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759941,acacia_productions-hearst_ranch_beef-0125.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759942,acacia_productions-hearst_ranch_beef-0106.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759943,acacia_productions-hearst_ranch_beef-0119.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759944,acacia_productions-hearst_ranch_beef-0138.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759945,acacia_productions-hearst_ranch_beef-0142.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759946,acacia_productions-hearst_ranch_beef-0112.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759947,acacia_productions-hearst_ranch_beef-0155.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759948,acacia_productions-hearst_ranch_beef-0168.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759949,acacia_productions-hearst_ranch_beef-0111.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208759950,acacia_productions-hearst_ranch_beef-0172.jpg,CPR7974,2021-12-20,,"Hearst Real Estate,2021,Outdoors,San Simeon,Horseback Riding,Photography,135,Ranch,Cattle,Real Estate,Hearst Ranch,Horses,Gathering,Cattle Gathering",CAMERON INGALLS,
208760342,V1_Clark_Tracy_bio_silo_980x980_CPR7972.jpg,CPR7972,2021-12-21,Tracy Clark,"Photography,Hearst Television,Clark,Television,Bios,Headshots,Portraits,2021,Tracy Clark",,
